Profile_Index,Valid_Count,Gradient_RMSE_dBZ
18272,54,3.8135812
18273,32,3.6004133
18274,36,3.267266
18275,38,2.467201
18276,28,4.175564
18277,13,1.0080715
18278,38,3.3790095
18279,32,4.1262074
18280,40,3.8191495
18281,31,3.0970607
18282,11,2.8808756
18283,7,3.4690902
18284,3,0.9686508
18285,2,
18286,2,
18287,4,4.832189
18288,10,0.976578
18289,13,5.1177444
18290,7,4.760166
18291,12,2.7200313
18292,11,2.0862682
18293,12,2.484946
18294,7,1.4806293
18295,1,
18296,11,3.53924
18297,8,4.26327
18298,9,2.9421427
18299,6,1.8467616
18300,6,6.1246295
18301,0,
18302,4,2.7228456
18303,4,2.7200863
18304,3,2.9591386
18305,3,2.5103703
18306,0,
18307,0,
18308,4,2.259766
18309,2,
18310,12,1.0366786
18311,29,2.5215938
18312,28,2.2961154
18313,14,2.7265265
18314,3,2.7303052
18315,2,
18316,8,4.0736217
18317,4,4.3398776
18318,8,4.088275
18319,3,2.3222182
18320,2,
18321,4,2.0062277
18322,3,3.28287
18323,7,1.8591675
18324,2,
18325,2,
18326,11,3.147382
18327,5,3.0522144
18328,5,5.1742015
18329,4,3.69217
18330,16,2.5629802
18331,28,2.306935
18332,5,6.365105
18333,19,2.6252742
18334,19,4.385878
18335,7,4.797629
18336,1,
18337,20,4.0704317
18338,19,3.3420174
18339,12,4.5511827
18340,1,
18341,13,6.9687643
18342,14,10.916665
18343,14,11.127842
18344,13,3.7003317
18345,9,1.9557287
18346,0,
18347,8,4.321568
18348,0,
18349,7,3.5579882
18350,8,3.920896
18351,12,3.065487
18352,16,3.3539498
18353,13,2.892969
18354,0,
18355,0,
18356,0,
18357,7,4.9675345
18358,10,3.368266
18359,7,4.612847
18360,7,3.712669
18361,7,3.4459004
18362,11,3.4029875
18363,14,1.9284881
18364,15,1.9794115
18365,11,3.715182
18366,13,3.0612535
18367,5,0.6171434
18368,3,2.2767138
18369,6,3.1697664
18370,8,4.05223
18371,10,3.5207508
18372,8,4.2780733
18373,12,3.0706105
18374,11,3.7119665
18375,4,1.9549243
18376,0,
18377,0,
18378,18,4.6638484
18379,18,5.4485216
18380,7,2.1626177
18381,3,4.681141
18382,1,
18383,19,2.5797603
18384,36,2.6347947
18385,44,2.3610165
18386,30,1.7579746
18387,44,2.2635396
18388,45,2.6942384
18389,40,2.66364
18390,32,4.286749
18391,5,4.6658454
18392,25,1.9948661
18393,31,3.897958
18394,24,3.057814
18395,30,3.2863617
18396,31,2.096552
18397,36,3.1290493
18398,20,3.101487
18399,23,2.481428
18400,24,3.4096248
18401,0,
18402,0,
18403,3,0.2783446
18404,7,1.4729514
18405,7,1.5998007
18406,11,4.1285863
18407,11,5.7172127
18408,4,1.6678244
18409,17,2.5180001
18410,18,2.7204282
18411,7,1.5061893
18412,6,2.277458
18413,15,3.5153189
18414,19,5.042929
18415,8,6.136846
18416,13,8.287129
18417,8,6.7137976
18418,6,4.363979
18419,6,3.4432712
18420,6,4.4290457
18421,9,2.9949622
18422,5,5.602553
18423,8,2.7097952
18424,2,
18425,5,4.613403
18426,9,4.2736197
18427,7,2.3889494
18428,1,
18429,1,
18430,3,3.175153
18431,6,2.9948277
18432,9,4.852608
18433,11,5.0163126
18434,10,2.8590112
18435,12,3.183664
18436,8,2.548344
18437,5,2.4516697
18438,5,4.8043056
18439,8,2.0301347
18440,1,
18441,28,4.4525633
18442,27,3.504788
18443,28,3.5550816
18444,24,3.3697765
18445,3,2.990858
18446,1,
18447,9,3.711182
18448,10,1.7811354
18449,3,6.977404
18450,8,1.181512
18451,7,3.6109073
18452,5,2.601295
18453,6,2.0066183
18454,1,
18455,8,3.7902358
18456,4,4.561826
18457,8,3.385534
18458,10,4.4823594
18459,6,4.62946
18460,10,4.263806
18461,5,0.80387753
18462,7,1.5388591
18463,7,2.6524932
18464,7,3.0931487
18465,6,3.1344934
18466,8,6.4760365
18467,6,2.9271562
18468,4,3.4273205
18469,4,2.3941195
18470,2,
18471,1,
18472,5,5.246149
18473,13,3.5241458
18474,11,4.5429506
18475,23,3.0800357
18476,21,4.698341
18477,22,2.8927722
18478,18,1.637663
18479,3,2.0066142
18480,6,3.137376
18481,9,2.8665779
18482,8,3.9889507
18483,6,6.4036765
18484,11,3.160251
18485,10,2.3589969
18486,9,2.6915166
18487,8,5.730384
18488,11,2.363031
18489,3,2.2465155
18490,6,1.4846387
18491,7,0.9666865
18492,6,3.5180268
18493,7,2.8479002
18494,24,3.164197
18495,24,5.6820145
18496,27,5.0402203
18497,33,5.104786
18498,35,3.1111915
18499,37,7.213432
18500,32,6.265027
18501,35,6.5585723
18502,27,5.343137
18503,22,3.5454483
18504,19,5.582547
18505,8,5.07129
18506,5,2.202507
18507,3,1.6625384
18508,4,0.83755004
18509,7,1.9552867
18510,0,
18511,4,1.2737647
18512,1,
18513,6,3.538254
18514,10,2.9851727
18515,12,2.899235
18516,14,2.0639994
18517,12,2.0659807
18518,17,1.5030271
18519,16,2.0513935
18520,17,1.1665808
18521,17,0.7894423
18522,15,1.7093163
18523,17,3.312542
18524,18,2.5313015
18525,18,1.3213794
18526,17,1.9595802
18527,19,1.6156726
18528,13,4.8860254
18529,4,1.9462643
18530,14,3.525182
18531,15,3.644818
18532,17,5.0551596
18533,14,3.7861319
18534,18,2.762634
18535,21,2.0230644
18536,27,1.9745089
18537,29,3.2168484
18538,27,3.0861225
18539,28,3.700133
18540,22,2.315099
18541,20,1.8047248
18542,16,2.4564757
18543,18,3.3601508
18544,16,1.9005545
18545,14,2.5006192
18546,11,2.609605
18547,10,3.0064743
18548,9,2.3357868
18549,0,
18550,3,1.0638483
18551,0,
18552,7,7.5983295
18553,9,7.047561
18554,5,1.3438555
18555,20,3.670821
18556,36,3.2583778
18557,39,2.5202413
18558,44,3.6559262
18559,39,2.779002
18560,35,3.304019
18561,11,4.739043
18562,3,0.80192184
18563,0,
18564,0,
18565,0,
18566,0,
18567,0,
18568,0,
18569,0,
18570,0,
18571,0,
18572,0,
18573,0,
18574,0,
18575,0,
18576,0,
18577,0,
18578,0,
18579,0,
18580,0,
18581,0,
18582,0,
18583,0,
18584,0,
18585,0,
18586,0,
18587,0,
18588,15,3.3878193
18589,15,3.540022
18590,9,4.4877696
18591,13,4.827976
18592,12,4.7807846
18593,12,4.7282777
18594,10,5.3430552
18595,18,3.8923542
18596,20,4.74608
18597,17,3.970536
18598,16,4.222644
18599,12,5.389073
18600,8,4.993075
18601,8,6.0244555
18602,7,6.3070683
18603,6,2.3331716
18604,3,4.6044807
18605,3,4.234074
18606,6,1.81783
18607,9,5.756386
18608,10,4.164027
18609,12,4.499142
18610,9,2.6753705
18611,10,2.908315
18612,9,4.870832
18613,11,6.2701974
18614,15,4.458301
18615,17,3.6376345
18616,19,4.4061313
18617,19,5.558441
18618,20,6.0415177
18619,12,7.3726997
18620,16,6.917315
18621,13,3.3071876
18622,13,3.6204834
18623,12,3.6486382
18624,14,3.1564553
18625,17,5.000598
18626,16,4.327469
18627,18,4.009898
18628,18,3.1641016
18629,20,2.5843844
18630,21,4.588466
18631,18,5.3327537
18632,20,4.5041857
18633,18,5.1969686
18634,21,4.76715
18635,20,4.524711
18636,21,4.868969
18637,21,4.1228924
18638,19,3.615063
18639,20,3.3607552
18640,22,3.1465387
18641,22,3.2734134
18642,22,3.5236971
18643,22,3.299801
18644,21,2.8154628
18645,20,4.609232
18646,22,4.660185
18647,21,4.95058
18648,16,6.390426
18649,15,5.23075
18650,20,4.9386287
18651,18,5.346013
18652,21,5.1453767
18653,23,5.5623803
18654,24,4.9809003
18655,23,5.4118366
18656,24,5.874627
18657,22,5.11627
18658,27,5.57757
18659,25,4.9595246
18660,25,5.4095244
18661,24,4.738237
18662,26,4.379468
18663,25,5.3804674
18664,21,5.744081
18665,16,3.3761518
18666,18,3.038182
18667,20,2.6672115
18668,19,3.2133498
18669,22,3.4175246
18670,19,2.4831383
18671,20,2.962468
18672,22,3.4996192
18673,20,2.58575
18674,19,1.8020204
18675,18,2.3274853
18676,19,3.324433
18677,17,4.5512233
18678,11,4.828672
18679,9,5.225599
18680,2,
18681,1,
18682,2,
18683,4,1.1984426
18684,2,
18685,10,3.6575007
18686,8,4.6354275
18687,4,3.5082164
18688,3,2.9572072
18689,8,5.2319984
18690,8,4.9093347
18691,2,
18692,5,3.9614708
18693,7,5.9304056
18694,7,5.2574105
18695,0,
18696,0,
18697,0,
18698,0,
18699,0,
18700,0,
18701,0,
18702,0,
18703,0,
18704,0,
18705,0,
18706,0,
18707,0,
18708,0,
18709,0,
18710,0,
18711,0,
18712,0,
18713,0,
18714,0,
18715,0,
18716,0,
18717,0,
18718,0,
18719,3,2.7305176
18720,2,
18721,8,4.0744243
18722,4,4.3418355
18723,8,4.1650805
18724,3,2.3228023
18725,2,
18726,4,2.005772
18727,3,3.2768416
18728,7,3.2456877
18729,2,
18730,2,
18731,11,3.147427
18732,5,3.0515544
18733,5,5.2742853
18734,4,4.7510014
18735,16,2.6966598
18736,28,2.5950022
18737,5,6.086805
18738,19,2.7919343
18739,19,3.8014178
18740,7,4.8066087
18741,1,
18742,20,5.025673
18743,19,5.4396553
18744,12,3.4800313
18745,1,
18746,13,4.5644274
18747,14,10.870908
18748,14,9.626446
18749,13,5.865996
18750,9,1.9599823
18751,0,
18752,0,
18753,8,2.4788942
18754,7,3.5587802
18755,8,3.921567
18756,12,3.4091244
18757,16,4.1079574
18758,13,3.7145884
18759,0,
18760,3,1.5533797
18761,12,3.3467324
18762,4,2.4424648
18763,0,
18764,0,
18765,0,
18766,0,
18767,39,4.0870557
18768,45,5.4802413
18769,49,3.6783814
18770,32,7.03265
18771,49,3.443634
18772,47,3.420884
18773,51,3.8535824
18774,35,4.1763673
18775,11,5.939848
18776,13,2.6899285
18777,10,3.2369134
18778,14,2.601857
18779,17,4.0875587
18780,19,4.0308237
18781,24,2.9222715
18782,20,2.8787372
18783,23,2.4885857
18784,19,1.6241072
18785,20,2.1686237
18786,19,1.7878253
18787,27,2.0854235
18788,26,2.5824225
18789,27,3.0436194
18790,27,3.2072463
18791,28,2.8889701
18792,17,3.147269
18793,20,3.4378495
18794,31,2.6304448
18795,11,2.9053137
18796,31,3.324922
18797,36,4.5165777
18798,35,4.3321157
18799,31,8.797785
18800,32,4.0595136
18801,37,7.5573664
18802,47,6.2441435
18803,54,5.280232
18804,54,5.2547684
18805,55,4.942284
18806,58,4.3669868
18807,53,2.7775786
18808,57,3.324594
18809,62,2.866676
18810,62,3.650342
18811,56,3.2342865
18812,56,3.1393454
18813,55,4.5660367
18814,55,4.890157
18815,27,4.529756
18816,41,4.2639856
18817,34,4.9379478
18818,30,9.338278
18819,32,3.2036982
18820,29,2.9911306
18821,35,4.2233324
18822,40,6.056874
18823,35,4.4802046
18824,50,5.6454973
18825,53,5.154853
18826,54,4.3580136
18827,54,5.2080708
18828,54,4.6255507
18829,43,3.0430272
18830,38,2.8056111
18831,52,2.166528
18832,38,3.0363424
18833,54,1.7464151
18834,53,4.291406
18835,54,4.4896493
18836,54,3.9302194
18837,53,3.837985
18838,54,3.5794346
18839,51,1.553917
18840,54,3.3348553
18841,52,3.886726
18842,52,3.7736297
18843,50,3.8013666
18844,50,3.8890984
18845,48,3.9260824
18846,47,4.093153
18847,45,4.1832104
18848,45,4.38639
18849,46,3.9867594
18850,45,3.8701854
18851,48,4.1870675
18852,49,4.034262
18853,44,4.7181263
18854,47,4.5979223
18855,45,4.5341496
18856,40,4.507137
18857,40,4.7982044
18858,42,4.5050125
18859,42,4.740148
18860,43,4.77088
18861,44,2.2140734
18862,43,2.189065
18863,46,5.0039587
18864,41,5.07816
18865,40,5.3783927
18866,37,2.5568144
18867,38,1.804872
18868,38,1.8303622
18869,37,1.7712759
18870,39,1.832728
18871,41,3.0427752
18872,42,3.3343847
18873,36,2.7130723
18874,31,3.3231623
18875,36,1.912647
18876,32,3.059794
18877,38,2.131441
18878,41,2.4364855
18879,34,2.395354
18880,41,1.9904685
18881,38,2.2486594
18882,38,3.17375
18883,37,1.8904071
18884,37,1.5954064
18885,31,2.014617
18886,29,1.3517798
18887,29,2.026355
18888,29,1.7166642
18889,27,2.8237267
18890,31,2.4785855
18891,31,2.2502806
18892,28,2.3139997
18893,24,3.7263086
18894,27,2.5323973
18895,25,2.628199
18896,21,2.907543
18897,27,6.481781
18898,20,6.4779587
18899,26,6.981392
18900,24,4.7719665
18901,25,4.6466928
18902,31,3.654732
18903,31,3.5514257
18904,25,3.3879786
18905,21,9.747301
18906,29,3.639293
18907,25,3.1271884
18908,23,3.9479477
18909,25,3.3231244
18910,29,2.956092
18911,25,2.4036205
18912,25,2.791617
18913,26,2.6142583
18914,27,3.7788901
18915,27,2.5477498
18916,25,2.296757
18917,26,2.3365018
18918,24,2.323417
18919,24,2.0925183
18920,20,1.7850478
18921,22,1.9607399
18922,22,1.7926884
18923,22,2.1420083
18924,21,2.466406
18925,19,2.051616
18926,19,1.7845031
18927,17,3.034513
18928,20,1.9805689
18929,21,2.5976357
18930,20,1.4634447
18931,16,1.94551
18932,16,2.4402475
18933,19,2.8978446
18934,17,2.5752013
18935,18,2.4274886
18936,16,1.3916544
18937,16,1.5699106
18938,18,1.7375922
18939,18,1.7586555
18940,16,2.4725559
18941,19,1.6508948
18942,16,1.8017124
18943,15,1.7188884
18944,16,2.140836
18945,19,2.5809119
18946,15,3.1882815
18947,19,4.060634
18948,20,5.075809
18949,17,4.1555386
18950,12,5.4612565
18951,17,2.4387262
18952,15,2.8171782
18953,11,3.1039078
18954,14,2.9142392
18955,11,3.327066
18956,12,1.6113394
18957,12,2.7512934
18958,11,2.3506346
18959,9,2.5746653
18960,9,3.1052856
18961,6,2.2235248
18962,1,
18963,5,0.59367234
18964,0,
18965,1,
18966,7,4.187701
18967,5,3.7998927
18968,3,0.37314928
18969,8,3.2786143
18970,6,4.6093416
18971,6,2.624494
18972,4,4.463957
18973,1,
18974,4,3.0541444
18975,1,
18976,6,2.9710526
18977,14,5.4537444
18978,27,4.480846
18979,40,2.9871087
18980,18,2.317621
18981,14,1.5341473
18982,16,2.4221823
18983,11,2.0164807
18984,9,3.535198
18985,0,
18986,0,
18987,0,
18988,8,1.4498705
18989,9,1.6700947
18990,8,1.0120014
18991,1,
18992,3,1.209311
18993,6,4.1067967
18994,10,3.1364882
18995,10,4.7225933
18996,8,2.6492763
18997,10,4.6712856
18998,8,2.9964993
18999,7,1.7117
19000,15,2.0484576
19001,5,13.136979
19002,6,3.3409913
19003,11,2.5511112
19004,11,3.1106458
19005,4,4.289824
19006,16,2.7913175
19007,16,2.730655
19008,14,3.736017
19009,15,3.1639247
19010,14,4.26104
19011,14,1.6619512
19012,11,3.3523567
19013,13,1.4469229
19014,13,2.917938
19015,12,2.8878534
19016,12,4.0773125
19017,13,4.0363717
19018,9,2.8574443
19019,4,0.67609847
19020,8,2.158825
19021,8,3.8003464
19022,5,2.4170194
19023,7,2.8386924
19024,12,3.1467335
19025,0,
19026,0,
19027,4,2.1658633
19028,5,0.72493255
19029,6,3.146445
19030,5,2.655731
19031,4,2.4110303
19032,5,2.8961043
19033,5,1.8821214
19034,7,1.0780948
19035,12,3.5250072
19036,6,2.248328
19037,13,2.5955803
19038,15,2.4025843
19039,14,1.686512
19040,10,3.1045334
19041,9,2.1936007
19042,11,2.557635
19043,9,1.9611145
19044,5,2.877294
19045,5,3.9010797
19046,8,3.501044
19047,12,2.5828283
19048,11,2.121365
19049,10,2.1733081
19050,12,1.5535158
19051,13,2.559339
19052,12,1.8747795
19053,7,2.3107796
19054,10,1.4382256
19055,9,2.1703467
19056,12,1.7870914
19057,9,1.8056611
19058,7,2.3332412
19059,6,2.7915442
19060,14,2.5193508
19061,17,3.0391655
19062,15,2.759826
19063,15,3.011767
19064,8,5.4261265
19065,12,1.9472228
19066,9,4.000736
19067,14,2.6991804
19068,14,2.0187042
19069,15,1.999445
19070,15,2.253541
19071,17,1.8150389
19072,19,2.30898
19073,17,1.7498878
19074,18,2.1954193
19075,19,2.8320112
19076,18,3.258788
19077,10,2.8798344
19078,16,3.6473897
19079,14,4.6903076
19080,10,1.6909825
19081,10,2.5589757
19082,10,1.5644722
19083,10,1.4817948
19084,10,1.631408
19085,5,2.847786
19086,2,
19087,4,3.270595
19088,3,1.6126374
19089,0,
19090,1,
19091,7,3.8582213
19092,2,
19093,4,4.5779924
19094,1,
19095,1,
19096,3,1.1474011
19097,2,
19098,1,
19099,1,
19100,10,2.5675018
19101,3,2.1167917
19102,12,1.2631465
19103,14,1.3689307
19104,14,1.5690141
19105,16,2.2273808
19106,18,2.0897248
19107,20,2.593898
19108,18,3.58533
19109,19,3.2788668
19110,18,4.0015616
19111,20,3.5749981
19112,23,3.990634
19113,28,2.7797573
19114,26,3.077164
19115,23,2.3419886
19116,23,2.451257
19117,22,2.1984663
19118,23,2.1030095
19119,25,1.9642872
19120,24,2.9022207
19121,27,3.7637465
19122,29,2.9995341
19123,24,2.360159
19124,19,3.4807177
19125,18,3.5136352
19126,17,3.8610525
19127,17,3.9298642
19128,20,3.2941349
19129,15,3.0320272
19130,12,4.007808
19131,16,2.8958826
19132,17,2.939601
19133,12,3.4811766
19134,16,3.6158628
19135,11,3.9967828
19136,16,3.6063597
19137,19,4.157419
19138,14,3.9106107
19139,17,4.047374
19140,20,3.5460415
19141,21,3.136835
19142,26,4.3342385
19143,30,2.935221
19144,24,1.9521149
19145,25,2.6704688
19146,26,2.7716672
19147,23,1.8207297
19148,22,1.5941069
19149,20,1.6048796
19150,20,2.1170425
19151,19,2.742855
19152,20,2.6020017
19153,22,1.8522092
19154,26,1.5670488
19155,25,1.803492
19156,24,2.3690562
19157,30,1.8866119
19158,23,2.5924613
19159,37,2.9035861
19160,27,3.5492475
19161,34,3.7650874
19162,24,2.9991496
19163,19,2.6619964
19164,26,2.7418253
19165,26,2.9882326
19166,24,4.1412992
19167,27,3.4435804
19168,30,3.7815413
19169,31,3.871723
19170,27,2.814228
19171,23,2.810326
19172,25,3.011844
19173,26,3.6686232
19174,25,3.044886
19175,24,3.336959
19176,27,3.1069272
19177,26,3.6190217
19178,23,2.6657686
19179,20,3.3340628
19180,22,2.9756703
19181,24,3.218376
19182,18,4.103387
19183,26,3.6178088
19184,23,3.0398722
19185,32,2.529516
19186,32,3.336105
19187,15,2.578352
19188,20,3.2973955
19189,20,3.0268106
19190,21,2.5620022
19191,18,3.522763
19192,19,3.240715
19193,19,3.5051427
19194,17,4.1484566
19195,18,3.3411107
19196,19,3.1350205
19197,20,1.8514663
19198,23,2.7796772
19199,23,1.3932003
19200,21,1.1841395
19201,23,2.0536346
19202,23,1.9287645
19203,20,2.096779
19204,22,1.8012193
19205,24,1.7977109
19206,24,2.3075533
19207,23,2.3844774
19208,25,2.3404775
19209,25,2.2195666
19210,24,2.082934
19211,24,2.0816412
19212,24,1.9937994
19213,26,1.9743677
19214,25,2.4143214
19215,25,1.9407309
19216,25,3.1832716
19217,26,2.3026414
19218,25,3.3485107
19219,25,2.2525878
19220,26,2.6050096
19221,25,2.2241971
19222,25,3.0066226
19223,23,2.7378774
19224,25,2.670575
19225,24,2.700791
19226,25,2.4643068
19227,26,2.8844707
19228,24,3.3096557
19229,22,4.0192347
19230,19,3.7877593
19231,21,3.5729337
19232,23,4.33223
19233,27,1.9441763
19234,30,3.4926453
19235,32,3.7795393
19236,27,3.6444404
19237,28,2.7709584
19238,28,3.3006923
19239,25,4.544923
19240,29,5.3984413
19241,28,3.447983
19242,28,3.8761032
19243,27,3.6681979
19244,23,4.4061437
19245,23,4.2364836
19246,24,2.8222528
19247,23,3.2398956
19248,23,2.722425
19249,19,2.7510006
19250,19,3.0978732
19251,18,2.2425005
19252,21,2.1284678
19253,21,3.1088948
19254,23,1.6220771
19255,21,2.3613088
19256,22,2.3558965
19257,20,1.2135322
19258,18,2.0012612
19259,12,2.816904
19260,14,2.6100402
19261,10,1.8157511
19262,7,3.18695
19263,3,0.5294167
19264,3,1.8251598
19265,4,3.9548216
19266,4,4.1028533
19267,8,3.938366
19268,18,4.8721943
19269,16,3.2398946
19270,19,3.9995403
19271,20,3.0546749
19272,18,4.42336
19273,16,6.3608775
19274,11,4.990971
19275,14,6.4452786
19276,15,6.3777857
19277,17,8.6815405
19278,15,6.553226
19279,14,5.07005
19280,12,6.094431
19281,13,7.18817
19282,14,5.2443743
19283,9,3.366972
19284,10,3.7980578
19285,10,3.4791567
19286,12,2.0614827
19287,7,2.1139975
19288,11,2.292132
19289,12,1.997753
19290,11,2.1138523
19291,9,2.7691908
19292,13,2.6739998
19293,15,2.0873473
19294,12,3.3305957
19295,15,5.200207
19296,16,5.0300164
19297,8,6.1845174
19298,6,5.073928
19299,6,6.204454
19300,8,6.198998
19301,8,2.4571583
19302,6,1.5945965
19303,7,6.1715426
19304,1,
19305,12,6.5375085
19306,13,3.0119965
19307,0,
19308,0,
19309,0,
19310,0,
19311,0,
19312,0,
19313,0,
19314,0,
19315,0,
19316,0,
19317,0,
19318,0,
19319,0,
19320,0,
19321,0,
19322,0,
19323,0,
19324,0,
19325,0,
19326,0,
19327,0,
19328,0,
19329,0,
19330,0,
19331,0,
19332,0,
19333,0,
19334,0,
19335,0,
19336,0,
19337,0,
19338,26,2.826567
19339,29,2.5706036
19340,29,2.8365076
19341,32,2.7934961
19342,31,2.830272
19343,29,2.8925416
19344,29,2.3907077
19345,29,2.294104
19346,29,2.6332238
19347,29,2.5762625
19348,28,2.6577249
19349,29,1.997285
19350,28,2.8833184
19351,31,2.3538682
19352,30,1.788338
19353,30,1.7735771
19354,29,1.3136014
19355,30,2.0916998
19356,32,2.3795338
19357,32,1.8300064
19358,33,1.7556258
19359,33,1.6261327
19360,34,2.081055
19361,34,2.0051267
19362,35,4.005869
19363,35,3.8952458
19364,36,3.262391
19365,35,3.4801662
19366,34,1.951849
19367,35,2.1694753
19368,34,2.028579
19369,35,2.312557
19370,35,2.6799836
19371,36,3.142156
19372,36,3.9102697
19373,34,2.1979053
19374,33,2.350501
19375,35,2.5258958
19376,35,2.2734492
19377,35,2.6382651
19378,35,2.121216
19379,35,2.285339
19380,35,2.2373827
19381,34,1.9175591
19382,34,1.6477557
19383,34,2.2132401
19384,33,1.8730868
19385,34,2.1414802
19386,35,2.6068175
19387,35,2.5046844
19388,35,2.377463
19389,35,2.428953
19390,34,2.1641479
19391,33,2.8587122
19392,33,2.9271939
19393,33,2.5812418
19394,29,3.5300908
19395,31,3.8396966
19396,29,2.9404266
19397,32,1.6976805
19398,34,2.104866
19399,36,2.167495
19400,39,2.2952976
19401,39,2.700109
19402,38,2.803062
19403,38,2.4154377
19404,39,2.7646646
19405,38,2.2080743
19406,38,2.1020715
19407,38,2.2467275
19408,40,2.54169
19409,39,3.0367036
19410,39,2.254554
19411,40,2.109913
19412,31,3.420051
19413,39,2.7770004
19414,34,3.0831664
19415,26,3.0904455
19416,27,2.7001023
19417,29,2.2105942
19418,31,2.6328242
19419,27,2.4658914
19420,29,3.1093159
19421,29,1.7093891
19422,28,2.3653314
19423,29,2.0783503
19424,30,1.7682035
19425,27,2.14121
19426,26,1.6027687
19427,24,2.0057402
19428,27,2.4597251
19429,29,2.4454997
19430,29,2.7290685
19431,28,2.4967382
19432,28,2.2533722
19433,29,2.6947732
19434,28,2.7723765
19435,27,2.6663365
19436,27,3.131464
19437,28,2.6259527
19438,27,2.7027967
19439,28,2.8777597
19440,30,3.5786333
19441,29,3.036968
19442,28,3.0378046
19443,0,
19444,0,
19445,0,
19446,0,
19447,0,
19448,0,
19449,0,
19450,0,
19451,0,
19452,0,
19453,0,
19454,0,
19455,0,
19456,0,
19457,0,
19458,0,
19459,0,
19460,0,
19461,0,
19462,0,
19463,0,
19464,0,
19465,0,
19466,14,5.140666
19467,16,4.659047
19468,16,4.787467
19469,17,2.711913
19470,15,4.4981856
19471,13,2.9567463
19472,18,3.756703
19473,17,4.223751
19474,13,3.377577
19475,6,5.8666058
19476,16,3.5540118
19477,17,3.3518565
19478,8,3.2733958
19479,5,4.517319
19480,7,2.4946132
19481,15,4.075656
19482,25,3.764784
19483,17,3.3204694
19484,24,4.423451
19485,26,4.1795774
19486,22,4.71239
19487,20,3.6561735
19488,15,4.7962084
19489,20,3.8049335
19490,18,3.655721
19491,26,4.5088763
19492,25,4.2925777
19493,21,3.1574757
19494,20,3.6414962
19495,8,5.0624094
19496,14,4.173975
19497,16,3.8985069
19498,19,3.8452098
19499,14,3.3986037
19500,19,3.466482
19501,20,4.455573
19502,28,3.6916013
19503,28,3.8216693
19504,25,3.4966621
19505,29,3.5815475
19506,23,2.461956
19507,27,4.217743
19508,28,3.664449
